Alle Berechnungsarten;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;load1;load1;load1;load1
"Zeitpunkt in s";"Nennfrequenz in Hz";"Tag[Pgn] in s";"Nenn-Leistungsfaktor";"dkd";"dpe";"Turbinenleistung in p.u.";"dpu";"Zusätzliches Drehmoment in p.u.";"Drehmoment Eingang in p.u.";"Td0' in s";"Td' in s";"Tq0' in s";"Tq' in s";"Td0'' in s";"Td'' in s";"Tq0'' in s";"Tq'' in s";"U, Winkel in deg";"u, Betrag in p.u.";"Elektrische Frequenz in Hz";"Gesättigte Hauptfeldreaktanz, d-Achse in p.u.";"Gesättigte Hauptfeldreaktanz, q-Achse in p.u.";"xl in p.u.";"rstr in p.u.";"xrld in p.u.";"xrlq in p.u.";"Subtransiente Reaktanz, d-Achse in p.u.";"Subtransiente Reaktanz, q-Achse in p.u.";"xd' in p.u.";"xq' in p.u.";"Synchrone Reaktanz, d-Achse in p.u.";"Synchrone Reaktanz, q-Achse in p.u.";"Reaktanz der Erregerwicklung in p.u.";"Reaktanz der 1d-Dämpferwicklung in p.u.";"Reaktanz der 1q-Dämpferwicklung in p.u.";"Reaktanz der 2q-Dämpferwicklung in p.u.";"Widerstand der Erregerwicklung in p.u.";"Widerstand der 1d-Dämpferwicklung in p.u.";"Widerstand der 1q-Dämpferwicklung in p.u.";"Widerstand der 2q-Dämpferwicklung in p.u.";"U, Winkel in deg";"u, Betrag in p.u.";"Elektrische Frequenz in Hz";"Mechanisches Moment in p.u.";"Elektrisches Moment in p.u.";"Ständerstrom, d-Achse in p.u.";"Ständerstrom, q-Achse in p.u.";"Strom in Erregerwicklung in p.u.";"Strom in 1d-Dämpferwicklung in p.u.";"Strom in 1q-Dämpferwicklung in p.u.";"Strom in 2q-Dämpferwicklung in p.u.";"Ständerfluss, d-Achse";"Ständerfluss, q-Achse in p.u.";"Subtransienter Fluss, d-Achse in p.u.";"Subtransienter Fluss, q-Achse in p.u.";"Fluss in Erregerwicklung in p.u.";"Fluss in 1d-Dämpferwicklung in p.u.";"Fluss in 1q-Dämpferwicklung in p.u.";"Fluss in 2q-Dämpferwicklung in p.u.";"Spannung, d-Achse in p.u.";"Spannung, q-Achse in p.u.";"Subtransiente Spannung, d-Achse in p.u.";"Subtransiente Spannung, q-Achse in p.u.";"Erregerspannung in p.u.";"Konvertierungsfaktor (=xadu/rfd)";"firel in deg";"Impedanz, phi in deg";"Impedanz, mag in p.u.";"Gesamte Wirkleistung/Anschluss i in MW";"Gesamte Blindleistung/Anschluss i in Mvar";"Gesamte Wirkleistung/Anschluss j in MW";"Gesamte Blindleistung/Anschluss j in Mvar";"u1, Betrag/Anschluss i in p.u.";"u1, Betrag/Anschluss j in p.u.";"Mitsystem-Strom, Betrag/Anschluss i in kA";"Mitsystem-Strom, Betrag/Anschluss j in kA";"u1, Betrag in p.u.";"Mitsystem-Strom, Betrag in kA";"Gesamte Wirkleistung in MW";"Gesamte Blindleistung in Mvar"
0,44166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02636215;1,00000598;60,00209789;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02636215;1,00000598;60,00209789;0,00204000;0,00000000;-0,00000000;0,00000000;3,59455071;0,00000513;-0,00018627;0,00000000;0,99996949;-0,00002918;0,99996949;-0,00002918;1,32860258;0,99996961;-0,00003277;0,00000000;0,00002918;1,00000598;0,00002918;1,00000598;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000598;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,45166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02647003;1,00000699;60,00215959;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02647003;1,00000699;60,00215959;0,00204000;0,00000000;-0,00000000;0,00000000;3,59455069;0,00000495;-0,00017425;0,00000000;0,99996943;-0,00002730;0,99996943;-0,00002730;1,32860252;0,99996955;-0,00003066;0,00000000;0,00002730;1,00000699;0,00002730;1,00000699;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000699;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,46166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02657094;1,00000800;60,00222145;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02657094;1,00000800;60,00222145;0,00204000;0,00000000;-0,00000000;0,00000000;3,59455066;0,00000479;-0,00016301;0,00000000;0,99996938;-0,00002554;0,99996938;-0,00002554;1,32860247;0,99996949;-0,00002868;0,00000000;0,00002554;1,00000800;0,00002554;1,00000800;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,47166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02666535;1,00000902;60,00228344;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02666535;1,00000902;60,00228344;0,00204000;0,00000000;-0,00000000;0,00000000;3,59455061;0,00000464;-0,00015249;0,00000000;0,99996933;-0,00002389;0,99996933;-0,00002389;1,32860241;0,99996943;-0,00002683;0,00000000;0,00002389;1,00000902;0,00002389;1,00000902;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000902;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,48166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02675366;1,00001003;60,00234557;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02675366;1,00001003;60,00234557;0,00203999;0,00000000;-0,00000000;0,00000000;3,59455055;0,00000452;-0,00014265;0,00000000;0,99996927;-0,00002235;0,99996927;-0,00002235;1,32860235;0,99996938;-0,00002510;0,00000000;0,00002235;1,00001003;0,00002235;1,00001003;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001003;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,49166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02683628;1,00001105;60,00240783;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02683628;1,00001105;60,00240783;0,00203999;0,00000000;-0,00000000;0,00000000;3,59455048;0,00000441;-0,00013345;0,00000000;0,99996922;-0,00002091;0,99996922;-0,00002091;1,32860229;0,99996932;-0,00002348;0,00000000;0,00002091;1,00001105;0,00002091;1,00001105;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001105;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,50166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02691356;1,00001207;60,00247020;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02691356;1,00001207;60,00247020;0,00203999;0,00000000;-0,00000000;0,00000000;3,59455040;0,00000431;-0,00012484;0,00000000;0,99996917;-0,00001956;0,99996917;-0,00001956;1,32860224;0,99996927;-0,00002196;0,00000000;0,00001956;1,00001207;0,00001956;1,00001207;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001207;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,51166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02698586;1,00001309;60,00253269;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02698586;1,00001309;60,00253269;0,00203999;0,00000000;-0,00000000;0,00000000;3,59455030;0,00000422;-0,00011679;0,00000000;0,99996912;-0,00001830;0,99996912;-0,00001830;1,32860218;0,99996922;-0,00002055;0,00000000;0,00001830;1,00001309;0,00001830;1,00001309;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001309;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,52166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02705350;1,00001411;60,00259527;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02705350;1,00001411;60,00259527;0,00203998;0,00000000;-0,00000000;0,00000000;3,59455020;0,00000415;-0,00010925;0,00000000;0,99996908;-0,00001712;0,99996908;-0,00001712;1,32860212;0,99996917;-0,00001922;0,00000000;0,00001712;1,00001410;0,00001712;1,00001410;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001411;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,53166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02711677;1,00001513;60,00265795;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02711677;1,00001513;60,00265795;0,00203998;0,00000000;-0,00000000;0,00000000;3,59455010;0,00000408;-0,00010220;0,00000000;0,99996903;-0,00001601;0,99996903;-0,00001601;1,32860206;0,99996912;-0,00001798;0,00000000;0,00001601;1,00001513;0,00001601;1,00001513;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001513;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,54166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02717596;1,00001615;60,00272073;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02717596;1,00001615;60,00272073;0,00203998;0,00000000;-0,00000000;0,00000000;3,59454999;0,00000403;-0,00009561;0,00000000;0,99996898;-0,00001498;0,99996898;-0,00001498;1,32860201;0,99996907;-0,00001682;0,00000000;0,00001498;1,00001615;0,00001498;1,00001615;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001615;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,55166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02723133;1,00001717;60,00278358;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02723133;1,00001717;60,00278358;0,00203998;0,00000000;-0,00000000;0,00000000;3,59454987;0,00000397;-0,00008944;0,00000000;0,99996893;-0,00001401;0,99996893;-0,00001401;1,32860195;0,99996902;-0,00001574;0,00000000;0,00001401;1,00001717;0,00001401;1,00001717;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001717;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,56166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02728313;1,00001819;60,00284651;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02728313;1,00001819;60,00284651;0,00203998;0,00000000;-0,00000000;0,00000000;3,59454975;0,00000393;-0,00008367;0,00000000;0,99996889;-0,00001311;0,99996889;-0,00001311;1,32860189;0,99996898;-0,00001472;0,00000000;0,00001311;1,00001819;0,00001311;1,00001819;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001819;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,57166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02733159;1,00001921;60,00290952;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02733159;1,00001921;60,00290952;0,00203997;0,00000000;-0,00000000;0,00000000;3,59454963;0,00000389;-0,00007827;0,00000000;0,99996884;-0,00001226;0,99996884;-0,00001226;1,32860184;0,99996893;-0,00001377;0,00000000;0,00001226;1,00001921;0,00001226;1,00001921;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00001921;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,58166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02737692;1,00002023;60,00297260;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02737692;1,00002023;60,00297260;0,00203997;0,00000000;-0,00000000;0,00000000;3,59454950;0,00000385;-0,00007322;0,00000000;0,99996880;-0,00001147;0,99996880;-0,00001147;1,32860178;0,99996888;-0,00001288;0,00000000;0,00001147;1,00002023;0,00001147;1,00002023;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002023;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,59166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02741932;1,00002126;60,00303574;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02741932;1,00002126;60,00303574;0,00203997;0,00000000;-0,00000000;0,00000000;3,59454937;0,00000382;-0,00006850;0,00000000;0,99996875;-0,00001073;0,99996875;-0,00001073;1,32860172;0,99996884;-0,00001205;0,00000000;0,00001073;1,00002126;0,00001073;1,00002126;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002126;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,60166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02745899;1,00002228;60,00309894;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02745899;1,00002228;60,00309894;0,00203997;0,00000000;-0,00000000;0,00000000;3,59454924;0,00000379;-0,00006408;0,00000000;0,99996871;-0,00001004;0,99996871;-0,00001004;1,32860166;0,99996879;-0,00001127;0,00000000;0,00001004;1,00002228;0,00001004;1,00002228;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002228;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,61166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02749610;1,00002330;60,00316219;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02749610;1,00002330;60,00316219;0,00203997;0,00000000;-0,00000000;0,00000000;3,59454910;0,00000377;-0,00005995;0,00000000;0,99996866;-0,00000939;0,99996866;-0,00000939;1,32860161;0,99996875;-0,00001055;0,00000000;0,00000939;1,00002330;0,00000939;1,00002330;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002330;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,62166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02753082;1,00002433;60,00322550;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02753082;1,00002433;60,00322550;0,00203996;0,00000000;-0,00000000;0,00000000;3,59454896;0,00000374;-0,00005608;0,00000000;0,99996862;-0,00000879;0,99996862;-0,00000879;1,32860155;0,99996870;-0,00000987;0,00000000;0,00000879;1,00002433;0,00000879;1,00002433;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002433;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,63166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02756330;1,00002535;60,00328886;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02756330;1,00002535;60,00328886;0,00203996;0,00000000;-0,00000000;0,00000000;3,59454882;0,00000372;-0,00005246;0,00000000;0,99996857;-0,00000822;0,99996857;-0,00000822;1,32860149;0,99996866;-0,00000923;0,00000000;0,00000822;1,00002535;0,00000822;1,00002535;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002535;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,64166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02759368;1,00002637;60,00335227;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02759368;1,00002637;60,00335227;0,00203996;0,00000000;-0,00000000;0,00000000;3,59454868;0,00000371;-0,00004908;0,00000000;0,99996853;-0,00000769;0,99996853;-0,00000769;1,32860144;0,99996861;-0,00000863;0,00000000;0,00000769;1,00002637;0,00000769;1,00002637;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002637;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,65166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02762210;1,00002740;60,00341571;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02762210;1,00002740;60,00341571;0,00203996;0,00000000;-0,00000000;0,00000000;3,59454854;0,00000369;-0,00004591;0,00000000;0,99996849;-0,00000719;0,99996849;-0,00000719;1,32860138;0,99996857;-0,00000808;0,00000000;0,00000719;1,00002740;0,00000719;1,00002740;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002740;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,66166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02764869;1,00002842;60,00347920;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02764869;1,00002842;60,00347920;0,00203995;0,00000000;-0,00000000;0,00000000;3,59454840;0,00000367;-0,00004295;0,00000000;0,99996844;-0,00000673;0,99996844;-0,00000673;1,32860132;0,99996852;-0,00000756;0,00000000;0,00000673;1,00002842;0,00000673;1,00002842;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002842;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,67166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02767356;1,00002945;60,00354273;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02767356;1,00002945;60,00354273;0,00203995;0,00000000;-0,00000000;0,00000000;3,59454826;0,00000366;-0,00004018;0,00000000;0,99996840;-0,00000629;0,99996840;-0,00000629;1,32860127;0,99996848;-0,00000707;0,00000000;0,00000629;1,00002945;0,00000629;1,00002945;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00002945;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
