IEEEtype3 SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT
"Zeitpunkt in s";"A";"A1";"Ki1";"Current Factor in pu";"Voltage Factor in pu";"Controller Gain in pu";"Stabilization Path Gain in pu";"Excitor Constant in pu";"Measurement Delay in s";"Stabilization Path 1th Time Constant in s";"Excitor Time Constant in s";"Controller Time Constant in s";"Controller Output Minimum in pu";"Controller Output Maximum in pu";"Excitor Maximum Output in pu";"curex";"ur";"ui";"ir";"ii";"u";"usetp";"Vbias";"avrref";"upss";"vuel";"voel";"V1";"V2";"Vr";"Vb";"Vb1";"uerrs"
9,376167;0,305200;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,860545;0,887799;0,528764;0,751255;0,253713;1,033334;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,626893;0,833547;-0,524646;1,664991;1,791692;1,775990
9,377167;0,305222;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,859626;0,888352;0,527957;0,750931;0,252952;1,033396;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,625502;0,833533;-0,525445;1,662998;1,791692;1,773773
9,378167;0,305244;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,858708;0,888904;0,527150;0,750607;0,252193;1,033459;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,624112;0,833520;-0,526236;1,661015;1,791692;1,771559
9,379167;0,305265;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,857792;0,889453;0,526345;0,750283;0,251436;1,033521;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,622725;0,833507;-0,527021;1,659040;1,791692;1,769351
9,380167;0,305287;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,856875;0,890000;0,525540;0,749958;0,250682;1,033582;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,621341;0,833495;-0,527799;1,657074;1,791692;1,767147
9,381167;0,305308;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,855960;0,890545;0,524737;0,749634;0,249930;1,033644;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,619958;0,833482;-0,528571;1,655117;1,791692;1,764948
9,382167;0,305329;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,855046;0,891089;0,523934;0,749308;0,249180;1,033705;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,618578;0,833469;-0,529335;1,653170;1,791692;1,762753
9,383167;0,305349;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,854133;0,891630;0,523132;0,748983;0,248432;1,033765;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,617201;0,833457;-0,530093;1,651231;1,791692;1,760564
9,384167;0,305370;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,853221;0,892169;0,522332;0,748658;0,247687;1,033826;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,615826;0,833445;-0,530844;1,649303;1,791692;1,758380
9,385167;0,305390;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,852310;0,892706;0,521532;0,748332;0,246945;1,033886;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,614454;0,833433;-0,531588;1,647383;1,791692;1,756201
9,386167;0,305410;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,851401;0,893240;0,520734;0,748007;0,246205;1,033945;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,613084;0,833421;-0,532325;1,645473;1,791692;1,754027
9,387167;0,305430;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,850492;0,893773;0,519937;0,747681;0,245467;1,034004;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,611717;0,833409;-0,533055;1,643573;1,791692;1,751859
9,388167;0,305449;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,849585;0,894304;0,519141;0,747355;0,244731;1,034063;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,610352;0,833397;-0,533778;1,641682;1,791692;1,749696
9,389167;0,305469;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,848679;0,894832;0,518346;0,747029;0,243999;1,034122;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,608991;0,833385;-0,534494;1,639801;1,791692;1,747538
9,390167;0,305488;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,847774;0,895358;0,517553;0,746703;0,243269;1,034180;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,607632;0,833374;-0,535203;1,637929;1,791692;1,745386
9,391167;0,305507;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,846870;0,895882;0,516761;0,746376;0,242541;1,034237;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,606276;0,833363;-0,535905;1,636068;1,791692;1,743239
9,392167;0,305526;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,845968;0,896404;0,515970;0,746050;0,241816;1,034295;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,604923;0,833351;-0,536600;1,634216;1,791692;1,741099
9,393167;0,305544;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,845067;0,896923;0,515181;0,745724;0,241093;1,034352;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,603573;0,833340;-0,537288;1,632374;1,791692;1,738964
9,394167;0,305562;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,844167;0,897441;0,514393;0,745398;0,240373;1,034408;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,602226;0,833329;-0,537969;1,630542;1,791692;1,736835
9,395167;0,305580;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,843269;0,897956;0,513606;0,745072;0,239656;1,034464;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,600882;0,833319;-0,538643;1,628720;1,791692;1,734712
9,396167;0,305598;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,842372;0,898469;0,512821;0,744745;0,238942;1,034520;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,599541;0,833308;-0,539310;1,626908;1,791692;1,732595
9,397167;0,305616;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,841477;0,898979;0,512038;0,744419;0,238230;1,034575;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,598204;0,833297;-0,539969;1,625107;1,791692;1,730485
9,398167;0,305633;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,840583;0,899487;0,511256;0,744093;0,237521;1,034630;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,596869;0,833287;-0,540622;1,623315;1,791692;1,728380
9,399167;0,305650;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,839691;0,899993;0,510476;0,743767;0,236814;1,034685;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,595538;0,833277;-0,541267;1,621534;1,791692;1,726282
9,400167;0,305667;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,838800;0,900497;0,509697;0,743441;0,236111;1,034739;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,594210;0,833267;-0,541905;1,619763;1,791692;1,724190
9,401167;0,305683;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,837911;0,900998;0,508920;0,743116;0,235410;1,034793;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,592885;0,833257;-0,542536;1,618003;1,791692;1,722105
9,402167;0,305700;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,837024;0,901497;0,508144;0,742790;0,234712;1,034847;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,591564;0,833247;-0,543160;1,616253;1,791692;1,720026
9,403167;0,305716;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,836138;0,901994;0,507370;0,742465;0,234017;1,034900;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,590246;0,833237;-0,543776;1,614513;1,791692;1,717953
9,404167;0,305732;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,835254;0,902488;0,506598;0,742140;0,233325;1,034953;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,588932;0,833228;-0,544386;1,612784;1,791692;1,715888
9,405167;0,305747;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,834371;0,902980;0,505828;0,741815;0,232635;1,035005;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,587621;0,833218;-0,544988;1,611066;1,791692;1,713829
9,406167;0,305763;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,833491;0,903469;0,505060;0,741490;0,231949;1,035057;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,586314;0,833209;-0,545582;1,609358;1,791692;1,711777
9,407167;0,305778;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,832612;0,903956;0,504293;0,741165;0,231265;1,035108;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,585010;0,833200;-0,546170;1,607661;1,791692;1,709732
9,408167;0,305793;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,831735;0,904441;0,503529;0,740841;0,230585;1,035159;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,583710;0,833191;-0,546750;1,605974;1,791692;1,707694
9,409167;0,305807;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,830860;0,904923;0,502766;0,740517;0,229907;1,035210;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,582414;0,833182;-0,547323;1,604299;1,791692;1,705663
9,410167;0,305822;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,829987;0,905403;0,502005;0,740193;0,229233;1,035260;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,581121;0,833174;-0,547889;1,602634;1,791692;1,703639
9,411167;0,305836;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,829115;0,905880;0,501247;0,739870;0,228561;1,035310;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,579833;0,833165;-0,548447;1,600980;1,791692;1,701623
9,412167;0,305850;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,828246;0,906355;0,500490;0,739547;0,227892;1,035360;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,578548;0,833157;-0,548998;1,599337;1,791692;1,699613
9,413167;0,305863;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,827378;0,906828;0,499735;0,739224;0,227227;1,035409;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,577267;0,833149;-0,549542;1,597705;1,791692;1,697612
9,414167;0,305877;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,826513;0,907297;0,498983;0,738902;0,226564;1,035458;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,575990;0,833141;-0,550078;1,596084;1,791692;1,695617
9,415167;0,305890;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,825650;0,907765;0,498232;0,738580;0,225905;1,035506;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,574717;0,833133;-0,550607;1,594474;1,791692;1,693630
9,416167;0,305903;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,824788;0,908230;0,497484;0,738259;0,225249;1,035554;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,573448;0,833125;-0,551129;1,592875;1,791692;1,691651
9,417167;0,305915;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,823929;0,908692;0,496738;0,737938;0,224596;1,035601;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,572183;0,833117;-0,551643;1,591288;1,791692;1,689679
9,418167;0,305928;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,823072;0,909152;0,495994;0,737617;0,223946;1,035648;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,570923;0,833110;-0,552150;1,589711;1,791692;1,687715
9,419167;0,305940;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,822217;0,909609;0,495252;0,737297;0,223299;1,035695;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,569666;0,833103;-0,552650;1,588146;1,791692;1,685758
9,420167;0,305952;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,821364;0,910064;0,494513;0,736978;0,222656;1,035741;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,568414;0,833096;-0,553142;1,586592;1,791692;1,683810
9,421167;0,305963;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,820514;0,910516;0,493776;0,736659;0,222015;1,035787;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,567166;0,833089;-0,553627;1,585050;1,791692;1,681870
9,422167;0,305974;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,819665;0,910966;0,493041;0,736340;0,221378;1,035832;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,565922;0,833082;-0,554105;1,583519;1,791692;1,679937
9,423167;0,305986;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,818819;0,911413;0,492309;0,736022;0,220745;1,035877;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,564683;0,833075;-0,554575;1,581999;1,791692;1,678013
9,424167;0,305996;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,817976;0,911857;0,491579;0,735705;0,220114;1,035922;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,563448;0,833069;-0,555038;1,580491;1,791692;1,676096
9,425167;0,306007;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,817134;0,912299;0,490852;0,735388;0,219487;1,035966;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,562218;0,833063;-0,555494;1,578994;1,791692;1,674188
9,426167;0,306017;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,816295;0,912739;0,490127;0,735072;0,218863;1,036010;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,560992;0,833056;-0,555942;1,577509;1,791692;1,672288
9,427167;0,306027;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,815459;0,913175;0,489404;0,734756;0,218243;1,036053;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,559770;0,833050;-0,556383;1,576035;1,791692;1,670397
9,428167;0,306037;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,814624;0,913609;0,488685;0,734442;0,217625;1,036096;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,558554;0,833045;-0,556816;1,574573;1,791692;1,668514
9,429167;0,306046;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,813793;0,914041;0,487967;0,734127;0,217012;1,036138;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,557342;0,833039;-0,557242;1,573123;1,791692;1,666639
9,430167;0,306055;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,812964;0,914470;0,487253;0,733814;0,216401;1,036180;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,556134;0,833033;-0,557661;1,571684;1,791692;1,664773
9,431167;0,306064;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,812137;0,914896;0,486541;0,733501;0,215794;1,036222;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,554931;0,833028;-0,558073;1,570257;1,791692;1,662915
9,432167;0,306073;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,811313;0,915319;0,485832;0,733189;0,215191;1,036263;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,553733;0,833023;-0,558477;1,568841;1,791692;1,661066
9,433167;0,306081;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,810491;0,915740;0,485125;0,732878;0,214591;1,036304;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,552540;0,833018;-0,558873;1,567438;1,791692;1,659226
9,434167;0,306089;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,809672;0,916158;0,484421;0,732567;0,213994;1,036344;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,551352;0,833013;-0,559263;1,566046;1,791692;1,657395
9,435167;0,306097;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,808856;0,916574;0,483720;0,732258;0,213401;1,036384;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,550168;0,833008;-0,559645;1,564666;1,791692;1,655572
9,436167;0,306105;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,808042;0,916987;0,483022;0,731949;0,212811;1,036424;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,548990;0,833004;-0,560020;1,563298;1,791692;1,653758
9,437167;0,306112;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,807231;0,917397;0,482327;0,731641;0,212225;1,036463;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,547816;0,832999;-0,560387;1,561942;1,791692;1,651953
9,438167;0,306119;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,806423;0,917804;0,481634;0,731334;0,211642;1,036502;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,546648;0,832995;-0,560747;1,560598;1,791692;1,650157
9,439167;0,306126;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,805617;0,918209;0,480944;0,731028;0,211063;1,036540;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,545484;0,832991;-0,561100;1,559266;1,791692;1,648371
9,440167;0,306132;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,804815;0,918611;0,480258;0,730722;0,210488;1,036578;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,544326;0,832987;-0,561446;1,557946;1,791692;1,646593
9,441167;0,306138;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,804015;0,919010;0,479574;0,730418;0,209916;1,036615;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,543173;0,832984;-0,561784;1,556637;1,791692;1,644825
9,442167;0,306144;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,803218;0,919407;0,478893;0,730114;0,209348;1,036652;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,542025;0,832980;-0,562115;1,555341;1,791692;1,643065
9,443167;0,306150;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,802423;0,919800;0,478216;0,729812;0,208783;1,036689;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,540882;0,832977;-0,562439;1,554057;1,791692;1,641315
9,444167;0,306155;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,801632;0,920191;0,477541;0,729510;0,208222;1,036725;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,539745;0,832974;-0,562756;1,552785;1,791692;1,639575
9,445167;0,306160;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,800844;0,920580;0,476870;0,729210;0,207665;1,036760;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,538613;0,832971;-0,563065;1,551525;1,791692;1,637844
9,446167;0,306165;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,800058;0,920965;0,476201;0,728910;0,207111;1,036795;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,537486;0,832968;-0,563367;1,550278;1,791692;1,636122
9,447167;0,306169;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,799276;0,921348;0,475536;0,728612;0,206562;1,036830;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,536365;0,832965;-0,563662;1,549042;1,791692;1,634410
9,448167;0,306173;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,798496;0,921728;0,474874;0,728314;0,206015;1,036865;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,535249;0,832963;-0,563949;1,547819;1,791692;1,632707
9,449167;0,306177;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,797720;0,922105;0,474215;0,728018;0,205473;1,036899;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,534139;0,832960;-0,564230;1,546608;1,791692;1,631014
9,450167;0,306180;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,796947;0,922480;0,473560;0,727723;0,204934;1,036932;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,533034;0,832958;-0,564503;1,545409;1,791692;1,629331
9,451167;0,306184;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,796176;0,922852;0,472908;0,727429;0,204399;1,036965;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,531935;0,832956;-0,564769;1,544222;1,791692;1,627657
9,452167;0,306187;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,795409;0,923221;0,472259;0,727136;0,203868;1,036998;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,530841;0,832955;-0,565028;1,543048;1,791692;1,625993
9,453167;0,306189;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,794645;0,923587;0,471613;0,726844;0,203340;1,037030;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,529753;0,832953;-0,565280;1,541886;1,791692;1,624339
