Standard Model;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1
2,693167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283954;0,105594;0,446488;0,094166;4,059719;0,024208;-0,053192;0,000000;0,974769;-0,030917;1,019418;-0,021500;1,383060;1,012439;-0,024090;0,000000;0,031334;0,994526;0,021917;1,039175;1,082139;2,502297
2,694167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283951;0,104967;0,446952;0,093568;4,059980;0,024299;-0,053370;0,000000;0,974699;-0,030802;1,019395;-0,021445;1,383053;1,012410;-0,024027;0,000000;0,031217;0,994465;0,021861;1,039161;1,082139;2,502297
2,695167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283949;0,104341;0,447418;0,092971;4,060243;0,024390;-0,053547;0,000000;0,974630;-0,030686;1,019371;-0,021389;1,383046;1,012381;-0,023965;0,000000;0,031101;0,994405;0,021804;1,039146;1,082139;2,502297
2,696167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283946;0,103716;0,447884;0,092374;4,060506;0,024481;-0,053722;0,000000;0,974560;-0,030570;1,019348;-0,021333;1,383039;1,012351;-0,023902;0,000000;0,030984;0,994344;0,021747;1,039132;1,082139;2,502297
2,697167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283943;0,103091;0,448352;0,091778;4,060771;0,024571;-0,053895;0,000000;0,974489;-0,030455;1,019325;-0,021277;1,383032;1,012322;-0,023839;0,000000;0,030868;0,994283;0,021690;1,039118;1,082139;2,502297
2,698167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283941;0,102467;0,448820;0,091183;4,061036;0,024661;-0,054066;0,000000;0,974419;-0,030339;1,019301;-0,021220;1,383025;1,012293;-0,023776;0,000000;0,030751;0,994221;0,021633;1,039103;1,082139;2,502297
2,699167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283938;0,101844;0,449289;0,090589;4,061303;0,024750;-0,054236;0,000000;0,974348;-0,030223;1,019277;-0,021164;1,383017;1,012263;-0,023713;0,000000;0,030634;0,994160;0,021575;1,039089;1,082139;2,502297
2,700167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283935;0,101221;0,449759;0,089995;4,061570;0,024839;-0,054403;0,000000;0,974278;-0,030107;1,019254;-0,021107;1,383010;1,012233;-0,023649;0,000000;0,030517;0,994099;0,021518;1,039075;1,082139;2,502297
2,701167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283933;0,100599;0,450230;0,089403;4,061838;0,024928;-0,054569;0,000000;0,974207;-0,029990;1,019230;-0,021050;1,383003;1,012204;-0,023585;0,000000;0,030400;0,994037;0,021460;1,039060;1,082139;2,502297
2,702167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283930;0,099978;0,450702;0,088811;4,062107;0,025016;-0,054733;0,000000;0,974136;-0,029874;1,019206;-0,020993;1,382996;1,012174;-0,023521;0,000000;0,030283;0,993975;0,021402;1,039046;1,082139;2,502297
2,703167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283927;0,099358;0,451174;0,088220;4,062377;0,025104;-0,054895;0,000000;0,974065;-0,029758;1,019182;-0,020936;1,382989;1,012144;-0,023457;0,000000;0,030166;0,993914;0,021344;1,039031;1,082139;2,502297
2,704167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283925;0,098739;0,451648;0,087630;4,062649;0,025191;-0,055055;0,000000;0,973993;-0,029641;1,019158;-0,020878;1,382981;1,012114;-0,023393;0,000000;0,030048;0,993852;0,021285;1,039016;1,082139;2,502297
2,705167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283922;0,098120;0,452122;0,087041;4,062920;0,025278;-0,055213;0,000000;0,973922;-0,029525;1,019134;-0,020821;1,382974;1,012084;-0,023328;0,000000;0,029931;0,993790;0,021227;1,039002;1,082139;2,502297
2,706167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283919;0,097502;0,452597;0,086453;4,063193;0,025364;-0,055369;0,000000;0,973850;-0,029408;1,019110;-0,020763;1,382967;1,012053;-0,023264;0,000000;0,029813;0,993727;0,021168;1,038987;1,082139;2,502297
2,707167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283917;0,096885;0,453072;0,085866;4,063467;0,025450;-0,055524;0,000000;0,973778;-0,029292;1,019085;-0,020705;1,382960;1,012023;-0,023199;0,000000;0,029696;0,993665;0,021109;1,038972;1,082139;2,502297
2,708167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283914;0,096269;0,453549;0,085279;4,063742;0,025535;-0,055676;0,000000;0,973706;-0,029175;1,019061;-0,020647;1,382952;1,011993;-0,023134;0,000000;0,029578;0,993602;0,021050;1,038957;1,082139;2,502297
2,709167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283911;0,095654;0,454026;0,084694;4,064017;0,025620;-0,055827;0,000000;0,973634;-0,029058;1,019037;-0,020589;1,382945;1,011962;-0,023068;0,000000;0,029460;0,993540;0,020991;1,038942;1,082139;2,502297
2,710167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283908;0,095040;0,454504;0,084110;4,064293;0,025705;-0,055976;0,000000;0,973562;-0,028941;1,019012;-0,020530;1,382938;1,011931;-0,023003;0,000000;0,029343;0,993477;0,020932;1,038927;1,082139;2,502297
2,711167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283906;0,094427;0,454983;0,083526;4,064571;0,025789;-0,056123;0,000000;0,973489;-0,028825;1,018987;-0,020472;1,382930;1,011900;-0,022937;0,000000;0,029225;0,993414;0,020872;1,038912;1,082139;2,502297
2,712167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283903;0,093814;0,455462;0,082944;4,064849;0,025873;-0,056268;0,000000;0,973417;-0,028708;1,018963;-0,020413;1,382923;1,011870;-0,022872;0,000000;0,029107;0,993351;0,020813;1,038897;1,082139;2,502297
2,713167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283900;0,093203;0,455942;0,082363;4,065128;0,025956;-0,056411;0,000000;0,973344;-0,028591;1,018938;-0,020354;1,382916;1,011839;-0,022806;0,000000;0,028989;0,993288;0,020753;1,038882;1,082139;2,502297
2,714167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283897;0,092593;0,456423;0,081783;4,065407;0,026038;-0,056552;0,000000;0,973271;-0,028474;1,018913;-0,020295;1,382908;1,011808;-0,022740;0,000000;0,028871;0,993225;0,020693;1,038867;1,082139;2,502297
2,715167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283895;0,091983;0,456904;0,081203;4,065688;0,026120;-0,056692;0,000000;0,973198;-0,028357;1,018888;-0,020236;1,382901;1,011776;-0,022673;0,000000;0,028753;0,993162;0,020633;1,038852;1,082139;2,502297
2,716167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283892;0,091375;0,457386;0,080625;4,065969;0,026202;-0,056829;0,000000;0,973125;-0,028239;1,018863;-0,020177;1,382894;1,011745;-0,022607;0,000000;0,028635;0,993098;0,020573;1,038837;1,082139;2,502297
2,717167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283889;0,090768;0,457869;0,080048;4,066252;0,026283;-0,056965;0,000000;0,973051;-0,028122;1,018838;-0,020118;1,382886;1,011714;-0,022540;0,000000;0,028517;0,993035;0,020512;1,038822;1,082139;2,502297
2,718167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283886;0,090161;0,458352;0,079473;4,066535;0,026364;-0,057099;0,000000;0,972978;-0,028005;1,018813;-0,020058;1,382879;1,011682;-0,022474;0,000000;0,028399;0,992971;0,020452;1,038806;1,082139;2,502297
2,719167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283883;0,089556;0,458836;0,078898;4,066818;0,026444;-0,057231;0,000000;0,972904;-0,027888;1,018788;-0,019998;1,382871;1,011651;-0,022407;0,000000;0,028281;0,992907;0,020391;1,038791;1,082139;2,502297
2,720167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283880;0,088952;0,459321;0,078324;4,067103;0,026524;-0,057361;0,000000;0,972831;-0,027771;1,018763;-0,019938;1,382864;1,011619;-0,022340;0,000000;0,028163;0,992843;0,020330;1,038776;1,082139;2,502297
2,721167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283878;0,088349;0,459806;0,077752;4,067389;0,026603;-0,057489;0,000000;0,972757;-0,027654;1,018737;-0,019878;1,382857;1,011587;-0,022272;0,000000;0,028044;0,992779;0,020269;1,038760;1,082139;2,502297
2,722167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283875;0,087747;0,460291;0,077181;4,067675;0,026682;-0,057615;0,000000;0,972683;-0,027536;1,018712;-0,019818;1,382849;1,011555;-0,022205;0,000000;0,027926;0,992715;0,020208;1,038745;1,082139;2,502297
2,723167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283872;0,087146;0,460778;0,076611;4,067962;0,026760;-0,057739;0,000000;0,972609;-0,027419;1,018686;-0,019758;1,382842;1,011523;-0,022138;0,000000;0,027808;0,992651;0,020147;1,038729;1,082139;2,502297
2,724167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283869;0,086547;0,461264;0,076042;4,068249;0,026837;-0,057861;0,000000;0,972534;-0,027302;1,018661;-0,019698;1,382834;1,011491;-0,022070;0,000000;0,027690;0,992587;0,020085;1,038713;1,082139;2,502297
2,725167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283866;0,085948;0,461752;0,075474;4,068538;0,026914;-0,057982;0,000000;0,972460;-0,027185;1,018635;-0,019637;1,382827;1,011459;-0,022002;0,000000;0,027571;0,992523;0,020024;1,038698;1,082139;2,502297
2,726167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283863;0,085351;0,462239;0,074908;4,068827;0,026991;-0,058100;0,000000;0,972385;-0,027067;1,018609;-0,019577;1,382819;1,011427;-0,021934;0,000000;0,027453;0,992458;0,019962;1,038682;1,082139;2,502297
2,727167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283860;0,084755;0,462727;0,074343;4,069117;0,027067;-0,058217;0,000000;0,972311;-0,026950;1,018584;-0,019516;1,382812;1,011395;-0,021866;0,000000;0,027335;0,992394;0,019901;1,038667;1,082139;2,502297
2,728167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283857;0,084160;0,463216;0,073779;4,069408;0,027142;-0,058332;0,000000;0,972236;-0,026833;1,018558;-0,019455;1,382804;1,011362;-0,021798;0,000000;0,027217;0,992329;0,019839;1,038651;1,082139;2,502297
2,729167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283854;0,083566;0,463705;0,073216;4,069699;0,027217;-0,058445;0,000000;0,972161;-0,026716;1,018532;-0,019394;1,382797;1,011330;-0,021730;0,000000;0,027098;0,992264;0,019777;1,038635;1,082139;2,502297
2,730167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283852;0,082974;0,464195;0,072655;4,069991;0,027292;-0,058556;0,000000;0,972086;-0,026598;1,018506;-0,019333;1,382789;1,011297;-0,021661;0,000000;0,026980;0,992200;0,019715;1,038619;1,082139;2,502297
2,731167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283849;0,082382;0,464685;0,072095;4,070284;0,027366;-0,058665;0,000000;0,972011;-0,026481;1,018480;-0,019272;1,382782;1,011265;-0,021593;0,000000;0,026862;0,992135;0,019652;1,038603;1,082139;2,502297
2,732167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283846;0,081792;0,465175;0,071536;4,070577;0,027439;-0,058772;0,000000;0,971936;-0,026364;1,018454;-0,019210;1,382774;1,011232;-0,021524;0,000000;0,026744;0,992070;0,019590;1,038587;1,082139;2,502297
2,733167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283843;0,081204;0,465666;0,070979;4,070872;0,027512;-0,058877;0,000000;0,971861;-0,026247;1,018427;-0,019149;1,382766;1,011199;-0,021455;0,000000;0,026626;0,992005;0,019528;1,038571;1,082139;2,502297
2,734167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283840;0,080616;0,466157;0,070423;4,071166;0,027584;-0,058980;0,000000;0,971785;-0,026130;1,018401;-0,019087;1,382759;1,011166;-0,021386;0,000000;0,026507;0,991940;0,019465;1,038556;1,082139;2,502297
2,735167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283837;0,080030;0,466649;0,069868;4,071462;0,027655;-0,059082;0,000000;0,971710;-0,026013;1,018375;-0,019026;1,382751;1,011133;-0,021317;0,000000;0,026389;0,991875;0,019402;1,038539;1,082139;2,502297
2,736167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283834;0,079446;0,467141;0,069315;4,071758;0,027726;-0,059181;0,000000;0,971634;-0,025895;1,018348;-0,018964;1,382744;1,011100;-0,021248;0,000000;0,026271;0,991809;0,019340;1,038523;1,082139;2,502297
2,737167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283831;0,078862;0,467633;0,068763;4,072055;0,027797;-0,059279;0,000000;0,971559;-0,025778;1,018322;-0,018902;1,382736;1,011067;-0,021178;0,000000;0,026153;0,991744;0,019277;1,038507;1,082139;2,502297
2,738167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283828;0,078280;0,468126;0,068213;4,072352;0,027867;-0,059375;0,000000;0,971483;-0,025661;1,018295;-0,018840;1,382728;1,011033;-0,021109;0,000000;0,026035;0,991679;0,019214;1,038491;1,082139;2,502297
2,739167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283825;0,077700;0,468619;0,067664;4,072650;0,027936;-0,059469;0,000000;0,971407;-0,025544;1,018269;-0,018778;1,382721;1,011000;-0,021040;0,000000;0,025917;0,991613;0,019151;1,038475;1,082139;2,502297
2,740167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283822;0,077120;0,469112;0,067116;4,072949;0,028005;-0,059561;0,000000;0,971331;-0,025428;1,018242;-0,018716;1,382713;1,010967;-0,020970;0,000000;0,025799;0,991548;0,019087;1,038459;1,082139;2,502297
2,741167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283819;0,076542;0,469605;0,066570;4,073249;0,028073;-0,059651;0,000000;0,971255;-0,025311;1,018215;-0,018654;1,382705;1,010933;-0,020900;0,000000;0,025681;0,991482;0,019024;1,038443;1,082139;2,502297
2,742167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283816;0,075966;0,470099;0,066025;4,073548;0,028141;-0,059739;0,000000;0,971179;-0,025194;1,018189;-0,018591;1,382698;1,010899;-0,020830;0,000000;0,025563;0,991416;0,018961;1,038426;1,082139;2,502297
2,743167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283813;0,075391;0,470593;0,065482;4,073849;0,028208;-0,059825;0,000000;0,971102;-0,025077;1,018162;-0,018529;1,382690;1,010866;-0,020760;0,000000;0,025446;0,991351;0,018897;1,038410;1,082139;2,502297
2,744167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283810;0,074817;0,471087;0,064940;4,074150;0,028274;-0,059909;0,000000;0,971026;-0,024960;1,018135;-0,018466;1,382682;1,010832;-0,020690;0,000000;0,025328;0,991285;0,018834;1,038394;1,082139;2,502297
2,745167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283807;0,074245;0,471582;0,064400;4,074452;0,028340;-0,059992;0,000000;0,970950;-0,024844;1,018108;-0,018404;1,382675;1,010798;-0,020620;0,000000;0,025210;0,991219;0,018770;1,038377;1,082139;2,502297
2,746167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283804;0,073675;0,472076;0,063862;4,074754;0,028405;-0,060072;0,000000;0,970873;-0,024727;1,018081;-0,018341;1,382667;1,010764;-0,020550;0,000000;0,025093;0,991153;0,018706;1,038361;1,082139;2,502297
2,747167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283801;0,073105;0,472571;0,063324;4,075057;0,028469;-0,060151;0,000000;0,970796;-0,024611;1,018054;-0,018278;1,382659;1,010730;-0,020480;0,000000;0,024975;0,991087;0,018643;1,038345;1,082139;2,502297
2,748167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283798;0,072538;0,473066;0,062789;4,075360;0,028533;-0,060228;0,000000;0,970720;-0,024494;1,018026;-0,018215;1,382651;1,010696;-0,020409;0,000000;0,024857;0,991021;0,018579;1,038328;1,082139;2,502297
2,749167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283794;0,071972;0,473561;0,062255;4,075664;0,028597;-0,060303;0,000000;0,970643;-0,024378;1,017999;-0,018152;1,382643;1,010662;-0,020339;0,000000;0,024740;0,990955;0,018515;1,038312;1,082139;2,502297
2,750167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283791;0,071407;0,474056;0,061722;4,075969;0,028659;-0,060376;0,000000;0,970566;-0,024262;1,017972;-0,018089;1,382636;1,010628;-0,020268;0,000000;0,024623;0,990889;0,018451;1,038295;1,082139;2,502297
2,751167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283788;0,070844;0,474552;0,061191;4,076274;0,028721;-0,060447;0,000000;0,970489;-0,024145;1,017945;-0,018026;1,382628;1,010593;-0,020197;0,000000;0,024506;0,990823;0,018386;1,038278;1,082139;2,502297
2,752167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283785;0,070282;0,475047;0,060662;4,076579;0,028783;-0,060516;0,000000;0,970412;-0,024029;1,017917;-0,017963;1,382620;1,010559;-0,020126;0,000000;0,024388;0,990757;0,018322;1,038262;1,082139;2,502297
2,753167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283782;0,069722;0,475543;0,060134;4,076885;0,028844;-0,060584;0,000000;0,970335;-0,023913;1,017890;-0,017900;1,382612;1,010525;-0,020056;0,000000;0,024271;0,990691;0,018258;1,038245;1,082139;2,502297
2,754167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283779;0,069164;0,476038;0,059608;4,077192;0,028904;-0,060649;0,000000;0,970258;-0,023797;1,017862;-0,017837;1,382604;1,010490;-0,019985;0,000000;0,024154;0,990625;0,018193;1,038229;1,082139;2,502297
2,755167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,283776;0,068607;0,476534;0,059084;4,077499;0,028964;-0,060713;0,000000;0,970181;-0,023682;1,017835;-0,017773;1,382597;1,010456;-0,019914;0,000000;0,024037;0,990559;0,018129;1,038212;1,082139;2,502297
